"continuity"	211
"contortions"	44
"contour"	46
"contra"	50
"contraband"	48
"contract"	477
"contracted"	703
"contracting"	117
"contraction"	106
"contractors"	37
"contracts"	155
"contradict"	349
"contradicted"	150
"contradicting"	63
"contradiction"	558
"contradictions"	170
"contradictory"	241
"contradicts"	53
"contraries"	28
"contrary"	3591
"contrast"	986
"contrasted"	302
"contrasts"	130
"contribute"	700
"contributed"	674
"contributes"	138
"contributing"	125
"contribution"	173
"contributions"	163
"contributor"	60
"contributors"	63
"contrite"	41
"contrition"	134
"contrivance"	440
"contrivances"	263
"contrive"	421
"contrived"	923
"contriver"	34
"contrives"	54
"contriving"	139
"control"	967
"controlled"	168
"controlling"	93
"controversial"	47
"controversies"	126
"controversy"	603
"controvert"	35
"controverted"	67
"contumacy"	23
"contumely"	32
"convened"	82
"convenience"	620
"conveniences"	127
"convenient"	1112
"conveniently"	203
"convent"	549
"convention"	143
"conventions"	90
"convents"	89
"conversant"	176
"conversation"	5002
"conversations"	239
"converse"	697
"conversed"	391
"conversing"	387
"conversion"	379
"convert"	368
"converted"	643
"convertible"	66
"converting"	98
"converts"	148
"convey"	809
"conveyance"	251
"conveyed"	909
"conveying"	234
"conveys"	162
"convict"	118
"convicted"	223
"conviction"	1519
"convictions"	192
"convince"	966
"convinced"	2543
"convinces"	80
"convincing"	302
"convivial"	41
"convocation"	29
"convoy"	123
"convulsed"	98
"convulsion"	109
"convulsions"	178
"convulsive"	141
"conway"	3
"cooing"	42
"cook"	702
"cooked"	142
"cookery"	95
"cooking"	202
"cooks"	101
"cool"	1215
"cooled"	154
"cooler"	104
"coolest"	37
"cooling"	151
"coolly"	305
"coolness"	265
"cools"	24
"cooped"	31
"cooper"	15
"coopers"	13
"cope"	84
"copied"	331
"copies"	640
"copious"	205
"copiously"	54
"copiousness"	30
"copper"	504
"coppice"	64
"copse"	61
"copy"	1470
"copying"	171
"coquetry"	79
"coquette"	50
"cor"	29
"coral"	316
"cord"	229
"cordage"	45
"cordial"	411
"cordiality"	165
"cordially"	259
"cordials"	55
"cords"	97
"core"	148
"cork"	118
"corks"	33
"corn"	1688
"corner"	2375
"corners"	464
"cornet"	32
"cornish"	1
"corns"	23
"corollary"	71
"coronation"	168
"coroner"	40
"coronet"	83
"coronets"	25
"corporal"	429
"corporate"	91
"corporation"	125
"corporations"	44
"corporeal"	81
"corps"	231
"corpse"	415
"corpulent"	55
"corpus"	55
"correct"	1283
"corrected"	389
"correcting"	145
"correction"	224
"corrections"	97
"corrective"	41
"correctly"	278
"correctness"	209
"corrects"	28
"correlative"	61
"correspond"	321
"corresponded"	141
"correspondence"	1227
"correspondent"	363
"correspondents"	152
"corresponding"	702
"corresponds"	119
"corroborate"	43
"corroborated"	48
"corrosive"	15
"corrupt"	538
"corrupted"	303
"corrupting"	70
"corruption"	627
"corruptions"	71
"cost"	2371
"costly"	348
"costs"	320
"cot"	83
"coterie"	38
"cottage"	1260
"cottager"	38
"cottagers"	63
"cottages"	288
"cotton"	509
"couch"	484
"couched"	78
"couches"	42
"cough"	326
"coughed"	85
"coughing"	84
"coughs"	28
"could"	61074
"couldst"	88
"council"	1044
"councils"	263
"counsel"	826
"counselled"	78
"counsellor"	161
"counsellors"	97
"counsels"	312
"count"	1068
"counted"	420
"countenance"	3160
"countenanced"	79
"countenances"	245
"counter"	513
"counteract"	135
"counteracted"	82
"counterbalance"	84
"counterbalanced"	33
"counterfeit"	115
"counterpart"	73
"counterpoise"	26
"counters"	42
"countess"	289
"counties"	253
"counting"	325
"countries"	2322
"country"	16069
"countryman"	194
"countrymen"	775
"countrywoman"	15
"countrywomen"	38
"counts"	153
"county"	1248
"coup"	71
"couple"	1409
"coupled"	104
"couples"	85
"couplet"	99
"cour"	14
"courage"	2606
"courageous"	154
"courageously"	34
"courier"	136
"course"	12897
"courses"	266
"coursing"	56
"court"	3849
"courted"	232
"courteous"	360
"courteously"	101
"courtesies"	60
"courtesy"	540
"courtier"	144
"courtiers"	184
"courting"	126
"courtly"	141
"courts"	672
"courtship"	155
"courtyard"	158
"cousin"	2306
"cousins"	383
"cove"	172
"covenant"	65
"coventry"	1
"cover"	1084
"covered"	3076
"covering"	532
"coverings"	34
"covers"	290
"covert"	87
"covet"	83
"coveted"	130
"coveting"	17
"covetous"	77
"covetousness"	35
"cow"	406
"coward"	322
"cowardice"	353
"cowardly"	256
"cowards"	98
"cowl"	42
"cows"	251
"cox"	11
"coxcomb"	132
"coy"	50
"coyness"	25
"crab"	82
"crabbed"	56
"crabs"	58
"crack"	293
"cracked"	214
"crackers"	26
"cracking"	102
"crackling"	77
"cracks"	87
"cradle"	253
"craft"	320
"craftsman"	19
"crafty"	136
"craggy"	67
"cram"	33
"crammed"	159
"cramp"	57
"cramped"	87
"crane"	26
"cranes"	28
"cranny"	26
"crape"	68
"crash"	224
"cravat"	80
"crave"	113
"craved"	55
"craven"	30
"craves"	26
"craving"	164
"cravings"	48
"crawl"	130
"crawled"	153
"crawling"	142
"crazed"	58
"crazy"	198
"cream"	254
"create"	561
"created"	1165
"creates"	124
"creating"	196
"creation"	820
"creative"	146
"creator"	71
"creature"	4278
"creatures"	2162
"credentials"	46
"credibility"	42
"credible"	139
"credit"	2077
"creditable"	180
"credited"	134
"creditor"	157
"creditors"	341
"credits"	35
"credulity"	294
"credulous"	191
"creed"	511
"creeds"	126
"creek"	98
"creeks"	57
"creep"	268
"creeping"	354
"creeps"	72
"crept"	580
"crescent"	85
"crest"	236
"crevice"	66
"crew"	1008
"crews"	159
"cribbage"	25
"cried"	8665
"crier"	27
"cries"	1999
"crime"	1668
"crimes"	833
"criminal"	1012
"criminality"	43
"criminals"	221
"crimson"	506
"cringing"	50
"cripple"	88
"crippled"	95
"crisis"	591
"crisp"	80
"criterion"	140
"critic"	414
"critical"	704
"critically"	104
"criticise"	75
"criticised"	68
"criticism"	687
"criticisms"	142
"criticized"	20
"critics"	461
"croaking"	59
"crocodile"	99
"crocodiles"	63
"crook"	60
"crooked"	215
"crop"	371
"crops"	268
"cross"	2000
"crossed"	1437
"crosses"	268
"crossing"	638
"crotchet"	20
"crow"	174
"crowd"	2012
"crowded"	982
"crowding"	138
"crowds"	344
"crowing"	50
"crown"	1722
"crowned"	523
"crowning"	124
"crowns"	315
"crows"	107
"crucified"	67
"crucifix"	74
"crucifixion"	20
"crude"	196
"cruel"	2260
"cruellest"	47
"cruelly"	348
"cruelties"	130
"cruelty"	1051
"cruise"	147
"cruising"	55
"crumb"	37
"crumbled"	56
"crumbs"	68
"crupper"	19
"crusade"	113
"crusaders"	59
"crusades"	71
"crush"	261
"crushed"	453
"crushing"	170
"crust"	264
"crutch"	68
"crutches"	45
"cruz"	1
"cry"	2419
"crying"	1212
"crystal"	198
"cub"	89
"cube"	38
"cubs"	50
"cucumber"	35
"cucumbers"	31
"cud"	31
"cudgel"	74
"cudgels"	26
"cue"	90
"cuff"	56
"cuffed"	27
"cuffs"	66
"cui"	31
"cuirass"	23
"cuirassiers"	17
"cull"	22
"culled"	30
"culloden"	1
"culpable"	90
"culprit"	110
"culprits"	32
"cultivate"	391
"cultivated"	1020
"cultivates"	36
"cultivating"	163
"cultivation"	878
"cultivators"	77
"culture"	400
"cum"	172
"cumberland"	2
"cunning"	687
"cunningly"	79
"cup"	1106
"cupboard"	227
"cupid"	4
"cupids"	12
"cupola"	27
"cups"	267
"cur"	59
"curacy"	59
"curate"	454
"curates"	34
"curb"	106
"curbed"	35
"cure"	820
"cured"	354
"cures"	75
"curing"	68
"curiosities"	140
"curiosity"	2286
"curious"	3004
"curiously"	443
"curl"	148
"curled"	227
"curling"	148
"curls"	236
"curmudgeon"	13
"currant"	44
"currants"	22
"currency"	303
"current"	1080
"currently"	35
"currents"	300
"curs"	25
"curse"	793
"cursed"	682
"curses"	272
"cursing"	162
"cursorily"	18
"cursory"	56
"curtail"	23
"curtailed"	42
"curtain"	606
"curtains"	504
"curtsey"	106
"curtsied"	23
"curtsies"	17
"curve"	211
"curved"	185
"curves"	105
"cushion"	115
"cushions"	141
"custody"	340
"custom"	1720
"customary"	458
"customer"	175
"customers"	297
"customs"	670
"cut"	4284
"cutlass"	31
"cutlasses"	17
"cutler"	12
"cuts"	239
"cutter"	103
"cutting"	837
"cynic"	43
"cypher"	34
"cypress"	88
"cypresses"	56
"czar"	42
"da"	208
"dab"	26
"daddy"	21
"dagger"	283
"daggers"	94
"daily"	2358
"dainties"	63
"dainty"	228
"dairy"	134
"dale"	56
"dalliance"	28
"dally"	24
"dam"	105
"damage"	349
"damaged"	151
"damages"	117
"damask"	113
"dame"	266
"dames"	106
"damme"	37
"damn"	169
"damnable"	68
"damnation"	94
"damned"	325
"damning"	42
"damp"	599
"damped"	74
"damps"	57
"damsel"	253
"damsels"	72
"dan"	8
"dance"	1204
"danced"	489
"dancer"	92
"dancers"	140
"dances"	277
"dancing"	1044
"danger"	4393
"dangerous"	2359
"dangerously"	162
"dangers"	742
"dangle"	18
"dangled"	28
"dangling"	83
"dans"	181
"daphne"	1
"dare"	3156
"dared"	1055
"dares"	233
"daring"	736
"dark"	5411
"darken"	61
"darkened"	304
"darker"	240
"darkest"	124
"darkly"	143
"darkness"	2022
"darling"	952
"dart"	187
"darted"	322
"darting"	156
"darts"	154
"dash"	289
"dashed"	492
"dashing"	244
"dastardly"	55
"dat"	80
"data"	466
"date"	1149
"dated"	387
"dates"	245
"daub"	26
"daughter"	6327
"daughters"	1231
"daunted"	83
"dauntless"	61
"dauphin"	3
"davy"	1
"dawn"	853
"dawned"	157
"dawning"	112
"dawns"	22
"day"	32310
"daybreak"	156
"daylight"	560
"days"	11648
"dazzle"	96
"dazzled"	180
"dazzling"	230
"de"	8168
"deacon"	80
"deacons"	42
"dead"	6404
"deadly"	521
"deadness"	24
"deaf"	420
"deafness"	42
"deal"	4744
"dealer"	182
"dealers"	200
"dealing"	542
"dealings"	198
"deals"	167
"dealt"	451
"dean"	264
"deanery"	21
"dear"	16130
"dearer"	344
"dearest"	1893
"dearly"	387
"dearness"	35
"dears"	105
"dearth"	76
"deary"	36
"death"	10368
"deathbed"	55
"deathless"	32
"deaths"	301
"debarred"	101
"debase"	45
"debased"	111
"debasing"	41
"debate"	698
"debated"	144
"debates"	206
"debating"	110
"debauch"	72
"debauched"	76
"debauchery"	143
"debilitated"	23
"debility"	40
"debt"	1153
"debtor"	145
"debtors"	73
"debts"	664
"decalogue"	6
"decamped"	29
"decay"	647
"decayed"	196
"decaying"	101
"decease"	215
"deceased"	439
"deceit"	269
"deceitful"	190
"deceive"	633
"deceived"	1017
"deceiver"	66
"deceives"	56
"deceiving"	151
"decencies"	34
"decency"	448
"decent"	922
"decently"	182
"deception"	218
"deceptions"	27
"decide"	875
"decided"	1531
"decides"	89
"deciding"	151
"decision"	897
"decisions"	174
"decisive"	483
"deck"	789
"decked"	91
"decks"	112
"declaimed"	29
"declaiming"	32
"declamation"	96
"declaration"	748
"declarations"	169
"declare"	1367
"declared"	2610
"declares"	385
"declaring"	593
"declension"	57
"decline"	728
"declined"	863
"declines"	89
"declining"	439
"declivity"	45
"decorate"	44
"decorated"	299
"decorating"	32
"decoration"	119
"decorations"	123
"decorum"	236
"decoy"	43
"decoyed"	35
"decrease"	179
"decreased"	83
"decreases"	41
"decreasing"	80
"decree"	245
"decreed"	161
"decrees"	190
"decrepit"	55
"decrepitude"	19
"dedicate"	93
"dedicated"	482
"dedication"	206
"deduce"	118
"deduced"	241
"deducible"	55
"deduct"	21
"deducted"	39
"deduction"	202
"deductions"	145
"deed"	749
"deeds"	533
"deem"	234
"deemed"	729
"deeming"	52
"deems"	52
"deep"	5018
"deepen"	52
"deepened"	165
"deeper"	859
"deepest"	493
"deeply"	1652
"deer"	530
"defaced"	65
"default"	61
"defeat"	692
"defeated"	507
"defeats"	90
"defect"	455
"defection"	51
"defective"	241
"defects"	508
"defence"	1938
"defenceless"	160
"defences"	76
"defend"	1006
"defendant"	101
"defended"	554
"defender"	56
"defenders"	120
"defending"	254
"defends"	46
"defensible"	35
"defensive"	169
"defer"	201
"deference"	331
"deferred"	207
"deferring"	26
"defiance"	618
"deficiencies"	148
"deficiency"	307
"deficient"	356
"defied"	149
"defies"	50
"defile"	49
"defiled"	48
"defiles"	28
"define"	314
"defined"	586
"defines"	52
"defining"	78
"definite"	897
"definition"	802
"definitions"	204
"deformed"	137
"deformities"	21
"deformity"	211
"defraud"	47
"defrauded"	67
"defray"	106
"defrayed"	57
"defraying"	58
"defunct"	72
"defy"	349
"defying"	59
"degeneracy"	81
"degenerate"	193
"degenerated"	97
"degenerating"	20
"degradation"	311
"degrade"	159
"degraded"	430
"degrades"	37
"degrading"	162
"degree"	5445
"degrees"	4197
"dei"	20
"deified"	20
"deign"	99
"deigned"	92
"deigning"	43
"deities"	152
"deity"	178
"dejected"	236
"dejection"	228
"del"	388
"delay"	1475
"delayed"	483
"delaying"	53
"delays"	189
"delegate"	67
"delegated"	55
"delegates"	91
"deliberate"	419
"deliberately"	405
"deliberating"	59
"deliberation"	358
"deliberations"	103
"delicacies"	107
"delicacy"	1145
"delicate"	1950
"delicately"	241
"delicious"	674
"deliciously"	50
"delight"	2502
"delighted"	1533
"delightful"	1532
"delightfully"	151
"delighting"	58
"delights"	385
"delineated"	66
"delineation"	50
"delinquent"	54
"delinquents"	38
"delirious"	122
"delirium"	233
"deliver"	882
"deliverance"	434
"delivered"	1763
"deliverer"	130
"deliverers"	34
"delivering"	194
"delivers"	68
"delivery"	179
"dell"	111
"della"	68
"delude"	75
"deluded"	174
"deluding"	31
"deluge"	133
"deluged"	24
"delusion"	347
"delusions"	110
"delusive"	120
"dem"	53
"demand"	2288
"demanded"	1337
"demanding"	200
"demands"	828
"demeanour"	306
"demerit"	55
"demerits"	38
"demesne"	26
"demise"	41
"democracy"	141
"demolish"	44
"demolished"	120
"demolishing"	26
"demolition"	47
"demon"	283
"demons"	106
"demonstrable"	39
"demonstrate"	178
"demonstrated"	240
"demonstrates"	69
"demonstrating"	43
"demonstration"	389
"demonstrations"	185
"demonstrative"	103
"demur"	39
"demure"	78
"den"	264
"denial"	435
"denials"	28
"denied"	1113
"denies"	156
"denominated"	152
"denomination"	194
"denominations"	103
"denote"	193
"denoted"	139
"denotes"	93
"denoting"	52
"denounce"	70
"denounced"	138
"denouncing"	50
"dens"	74
"denunciation"	46
"denunciations"	48
"deny"	1400
"denying"	309
"depart"	694
"departed"	1228
"departing"	208
"department"	414
"departments"	203
"departs"	63
"departure"	1562
"depend"	1696
"dependants"	81
"depended"	680
"dependence"	424
"dependencies"	46
"dependent"	712
"dependents"	94
"depending"	237
"depends"	1184
"deplorable"	300
"deplorably"	31
"deplore"	121
"deplored"	131
"deploring"	34
"depopulated"	39
"depopulation"	23
"deportment"	221
"depose"	21
"deposed"	110
"deposit"	377
"deposited"	596
"depositing"	48
"deposition"	120
"deposits"	570
"depraved"	120
"depravity"	150
"deprecate"	57
"deprecated"	51
"deprecating"	46
"depreciate"	75
"depreciated"	53
"depreciating"	29
"depredations"	120
"depress"	66
"depressed"	334
"depresses"	28
"depressing"	121
"depression"	300
"deprivation"	63
"deprive"	416
"deprived"	928
"deprives"	53
"depriving"	102
"depth"	926
"depths"	550
"deputation"	91
"deputed"	69
"deputy"	144
"der"	226
"derange"	25
"derangement"	54
"dere"	15
"dereliction"	26
"deride"	54
"derided"	49
"derision"	139
"derivation"	56
"derive"	563
"derived"	1631
"derives"	163
"deriving"	71
"derogatory"	45
"des"	814
"descanted"	27
"descend"	656
"descendant"	125
"descendants"	299
"descended"	1244
"descending"	483
"descends"	152
"descent"	674
"descents"	42
"describe"	1267
"described"	2377
"describes"	400
"describing"	389
"descried"	99
"description"	2027
"descriptions"	376
"descriptive"	125
"descry"	43
"desert"	1190
"deserted"	966
"deserter"	56
"deserters"	58
"deserting"	95
"desertion"	194
"deserts"	271
"deserve"	1552
"deserved"	1199
"deservedly"	163
"deserves"	784
"deserving"	446
"desideratum"	55
"design"	2323
"designation"	72
"designed"	903
"designedly"	49
"designer"	18
"designing"	171
"designs"	964
"desirable"	893
"desire"	5499
"desired"	3168
"desires"	1090
"desiring"	508
"desirous"	1078
"desist"	163
"desisted"	81
"desk"	472
"desolate"	521
"desolated"	46
"desolating"	27
"desolation"	354
"despair"	2060
"despaired"	135
"despairing"	209
"despairs"	17
"despatch"	263
"despatched"	488
"despatches"	85
"despatching"	27
"desperate"	1213
"desperately"	243
"desperation"	205
"despicable"	227
"despise"	831
"despised"	681
"despises"	124
"despising"	105
"despite"	220
"despoiled"	83
"despond"	31
"despondency"	147
"desponding"	104
"despot"	103
"despotic"	179
"despotism"	315
"despots"	42
"dessert"	98
"destination"	293
"destined"	817
"destinies"	96
"destiny"	497
"destitute"	623
"destroy"	1188
"destroyed"	1354
"destroyer"	87
"destroyers"	22
"destroying"	329
"destroys"	197
"destruction"	1423
"destructive"	448
"desultory"	85
"detach"	64
"detached"	369
"detaching"	19
"detachment"	185
"detachments"	56
"detail"	833
"detailed"	237
"details"	927
"detain"	389
"detained"	544
"detaining"	106
"detect"	328
"detected"	611
"detecting"	80
"detection"	222
"detention"	57
"deter"	152
"determinate"	140
"determination"	818
"determinations"	108
"determine"	1149
"determined"	4561
"determines"	190
"determining"	261
"deterred"	139
"detest"	215
"detestable"	280
"detestation"	166
"detested"	285
"detesting"	17
"detests"	37
"dethroned"	31
"detract"	50
"detraction"	37
"detriment"	94
"detrimental"	83
"deuce"	219
"deum"	3
"deus"	4
"deux"	50
"devastation"	95
"developed"	803
"deviate"	93
"deviated"	67
"deviating"	36
"deviation"	130
"deviations"	63
"device"	284
"devices"	211
"devil"	1895
"devilish"	189
"devils"	334
"devious"	34
"devise"	182
"devised"	276
"devising"	57
"devoid"	237
"devolved"	127
"devote"	310
"devoted"	1489
"devotee"	28
"devotees"	43
"devotes"	44
"devoting"	92
"devotion"	1122
"devotional"	65
"devotions"	115
"devour"	178
"devoured"	247
"devouring"	150
"devours"	24
"devout"	348
"devoutly"	147
"dew"	404
"dews"	85
"dewy"	74
"dexterity"	390
"dexterous"	135
"dexterously"	105
"dey"	25
"di"	429
"diable"	14
"diabolical"	141
"diadem"	134
"dial"	63
"dialect"	240
"dialects"	64
"dialogue"	323
"dialogues"	43
"diameter"	364
"diametrically"	50
"diamond"	428
"diamonds"	339
"diary"	197
"dice"	165
"dick"	2
"dickens"	20
"dickey"	8
"dictate"	197
"dictated"	311
"dictates"	314
"dictating"	51
"dictator"	30
"dictatorial"	36
"diction"	135
"dictionaries"	24
"dictionary"	121
"didactic"	48
"didst"	238
"die"	3639
"died"	4576
"dies"	480
"diet"	280
"dieu"	6
"differ"	760
"differed"	227
"difference"	3296
"differences"	690
"different"	10669
"differently"	381
"differing"	241
"differs"	247
"difficult"	3436
"difficulties"	1735
"difficulty"	4117
"diffidence"	171
"diffident"	108
"diffuse"	129
"diffused"	434
"diffuses"	36
"diffusing"	33
"dig"	208
"digest"	141
"digested"	104
"digesting"	33
"digestion"	113
"digging"	208
"dignified"	560
"dignify"	49
"dignitaries"	42
"dignities"	75
"dignity"	2373
"digression"	119
"dilate"	35
"dilated"	88
"dilatory"	47
"dilemma"	190
"diligence"	533
"diligent"	235
"diligently"	221
"diluted"	39
"dim"	881
"dimension"	36
"dimensions"	384
"diminish"	465
"diminished"	678
"diminishes"	167
"diminishing"	251
"diminution"	402
"diminutive"	151
"dimmed"	67
"dimness"	69
"dimples"	40
"din"	137
"dine"	1007
"dined"	860
"dines"	59
"dining"	868
"dinner"	4505
"dinners"	264
"dint"	171
"dio"	4
"diocese"	109
"dip"	156
"diploma"	31
"diplomatic"	104
"dipped"	135
"dipping"	74
"dire"	140
"direct"	2404
"directed"	1976
"directing"	318
"direction"	3038
"directions"	1038
"directly"	2523
"director"	140
"directors"	255
"directs"	139
"direful"	36
"dirt"	319
"dirty"	861
"dis"	70
"disable"	35
"disabled"	183
"disabling"	18
"disadvantage"	374
"disadvantageous"	88
"disadvantages"	184
"disaffected"	50
"disaffection"	61
"disagree"	85
"disagreeable"	1094
"disagreeableness"	28
"disagreeably"	65
"disagreed"	36
"disagreement"	95
"disagreements"	18
"disappear"	297
"disappearance"	211
"disappeared"	881
"disappears"	136
"disappoint"	191
"disappointed"	1284
"disappointing"	84
"disappointment"	1276
"disappointments"	236
"disapprobation"	221
"disapprove"	166
"disapproved"	140
"disapproves"	33
"disapproving"	26
"disarm"	65
"disarmed"	134
"disaster"	342
"disasters"	105
"disastrous"	203
"disbanded"	50
"disbelieve"	92
"disbelieved"	63
"discard"	60
"discarded"	136
"discern"	440
"discerned"	251
"discernible"	141
"discerning"	168
"discernment"	238
"discharge"	771
"discharged"	688
"discharges"	56
"discharging"	134
"disciple"	193
"disciples"	326
"discipline"	1123
"disciplined"	150
"disclaim"	87
"disclaimed"	89
"disclose"	250
"disclosed"	309
"discloses"	36
"disclosing"	89
"disclosure"	109
"discoloured"	65
"discomfited"	52
"discomfiture"	68
"discomfort"	145
"discomposed"	131
"discomposure"	44
"disconcert"	26
"disconcerted"	272
"disconsolate"	152
"discontent"	440
"discontented"	244
"discontents"	42
"discontinue"	40
"discontinued"	54
"discord"	297
"discordant"	137
"discords"	32
"discount"	140
"discounted"	51
"discountenanced"	30
"discourage"	177
"discouraged"	259
"discouragement"	88
"discouragements"	36
"discouraging"	102
"discourse"	1273
"discoursed"	61
"discourses"	139
"discoursing"	81
"discover"	2359
"discoverable"	83
"discovered"	3947
"discoverer"	52
"discoverers"	29
"discoveries"	546
"discovering"	520
"discovers"	226
"discovery"	1880
"discredit"	162
"discreditable"	32
"discredited"	35
"discreet"	272
"discreetly"	77
"discretion"	754
"discretionary"	37
"discriminate"	77
"discriminated"	57
"discuss"	449
"discussed"	550
"discussing"	272
"discussion"	1140
"discussions"	215
"disdain"	493
"disdained"	228
"disdainful"	98
"disdainfully"	55
"disdaining"	60
"disease"	965
"diseased"	98
"diseases"	273
"disembarked"	37
"disengage"	88
"disengaged"	204
"disengaging"	38
"disentangle"	53
"disentangled"	27
"disfavour"	41
"disfigure"	25
"disfigured"	80
"disgrace"	1234
"disgraced"	276
"disgraceful"	353
"disgracefully"	41
"disgracing"	31
"disguise"	697
"disguised"	360
"disguises"	103
"disguising"	61
"disgust"	775
"disgusted"	331
"disgusting"	216
"dish"	485
"disheartened"	49
"dishes"	315
"dishevelled"	58
"dishonest"	142
"dishonesty"	97
"dishonour"	304
"dishonourable"	124
"dishonoured"	67
"disinclination"	68
"disinherited"	39
"disinterested"	404
"disinterestedness"	93
"disjointed"	65
"dislike"	930
"disliked"	294
"dislikes"	98
"disliking"	50
"dislocated"	32
"dislodged"	25
"disloyal"	48
"disloyalty"	41
"dismal"	516
"dismally"	43
"dismantled"	42
"dismay"	342
"dismayed"	107
"dismembered"	27
"dismiss"	315
"dismissal"	123
"dismissed"	886
"dismissing"	84
"dismount"	62
"dismounted"	210
"dismounting"	43
"disobedience"	209
"disobedient"	68
"disobey"	109
"disobeyed"	76
"disobeying"	39
"disorder"	815
"disordered"	287
"disorderly"	161
"disorders"	260
"disown"	54
"disowned"	44
"disparage"	35
"disparagement"	50
"disparity"	76
"dispassionate"	52
"dispatch"	209
"dispatched"	291
"dispatches"	48
"dispel"	96
"dispelled"	130
"dispensary"	16
"dispensation"	139
"dispensations"	34
"dispense"	223
"dispensed"	154
"dispenses"	32
"dispensing"	52
"disperse"	113
"dispersed"	464
"dispersing"	52
"dispersion"	55
"dispirited"	79
"displace"	35
"displaced"	58
"display"	777
"displayed"	1016
"displaying"	231
"displays"	176
"displease"	100
"displeased"	451
"displeasing"	79
"displeasure"	700
"disposal"	432
"dispose"	468
"disposed"	1816
"disposes"	65
"disposing"	135
"disposition"	2087
"dispositions"	341
"dispossessed"	31
"disproportion"	74
"disproportionate"	69
"disprove"	51
"disproved"	51
"disputable"	32
"disputant"	27
"disputants"	56
"disputation"	50
"disputations"	29
"dispute"	1072
"disputed"	338
"disputes"	302
"disputing"	101
"disquiet"	105
"disquieted"	39
"disquietude"	33
"disquisition"	61
"disquisitions"	51
"disregard"	272
"disregarded"	202
"disregarding"	49
"disreputable"	76
"disrespect"	114
"disrespectful"	62
"disrespectfully"	35
"dissatisfaction"	173
"dissatisfied"	248
"dissect"	21
"dissected"	29
"dissection"	25
"dissemble"	82
"disseminated"	27
"dissension"	57
"dissensions"	64
"dissent"	94
"dissented"	24
"dissenters"	39
"dissenting"	56
"dissertation"	91
"dissertations"	38
"dissimilar"	112
"dissimulation"	160
"dissipate"	131
"dissipated"	291
"dissipation"	262
"dissipations"	31
"dissolute"	115
"dissolution"	292
"dissolve"	125
"dissolved"	338
"dissolves"	27
"dissolving"	59
"dissuade"	107
"dissuaded"	69
"distance"	5758
"distanced"	26
"distances"	280
"distant"	3486
"distaste"	92
"distasteful"	112
"distemper"	221
"distempered"	56
"distended"	68
"distil"	27
"distilled"	114
"distinct"	2009
"distinction"	1875
"distinctions"	437
"distinctly"	1016
"distinctness"	130
"distinguish"	1131
"distinguishable"	175
"distinguished"	2479
"distinguishes"	175
"distinguishing"	319
"distort"	23
"distorted"	159
"distract"	90
"distracted"	590
"distractedly"	42
"distracting"	60
"distraction"	291
"distractions"	53
"distracts"	28
"distress"	2433
"distressed"	650
"distresses"	380
"distressful"	65
"distressing"	284
"distribute"	115
"distributed"	520
"distributes"	31
"distributing"	88
"distribution"	707
"district"	856
"districts"	420
"distrust"	339
"distrusted"	66
"distrusting"	28
"disturb"	691
"disturbance"	453
"disturbances"	123
"disturbed"	1188
"disturber"	26
"disturbing"	273
"disturbs"	65
"disunion"	30
"disunited"	29
"disuse"	61
"disused"	48
"dit"	46
"ditch"	299
"ditches"	105
"ditties"	26
"ditto"	214
"ditty"	51
"diurnal"	39
"divan"	66
"dive"	93
"dived"	98
"divers"	289
"diverse"	86
"diversified"	134
"diversion"	317
"diversions"	172
"diversities"	39
"diversity"	214
"divert"	433
"diverted"	473
"diverting"	180
"dives"	17
"divest"	81
"divested"	119
"divesting"	19
"divide"	458
"divided"	1701
"dividend"	91
"divides"	161
"dividing"	246
"divine"	2104
"divined"	126
"divinely"	113
"divines"	128
"divinest"	36
"diving"	70
"divinities"	25
"divinity"	287
"divisibility"	39
"divisible"	95
"division"	1100
"divisions"	470
"divorce"	228
"divorced"	88
"divulge"	43
"divulged"	44
"doated"	43
"docile"	100
"docility"	56
"dock"	122
"docks"	55
"doctor"	2491
"doctors"	368
"doctrine"	1909
"doctrines"	598
"documents"	250
"doe"	44
"dog"	2408
"doge"	45
"dogged"	101
"dogmatic"	86
"dogmatical"	27
"dogs"	1234
"doings"	337
"doit"	26
"doleful"	126
"doll"	143
"dollar"	134
"dollars"	335
"dolly"	6
"dolphin"	18
"dolphins"	19
"dolt"	23
"dom"	7
"domain"	184
"domains"	53
"dome"	203
"domes"	61
"domestic"	1882
"domestics"	247
"domination"	57
"domineering"	32
"dominion"	629
"dominions"	627
"domino"	99
"donation"	53
"donations"	39
"done"	15127
"donna"	31
"donne"	19
"donor"	42
"dont"	44
"doom"	374
"doomed"	432
"door"	11627
"doors"	1732
"dormant"	113
"dormitory"	29
"dose"	198
"doses"	39
"dost"	533
"dotage"	40
"dote"	33
"doth"	649
"double"	2172
"doubled"	320
"doubles"	30
"doublet"	42
"doubling"	105
"doubly"	311
"doubt"	8430
"doubted"	917
"doubtful"	1143
"doubtfully"	103
"doubting"	303
"doubtless"	1116
"doubts"	836
"dough"	31
"doughty"	23
"dove"	184
"dover"	1
"doves"	76
"dowager"	94
"dowagers"	30
"dower"	38
"downcast"	139
"downfall"	109
"downright"	290
"downs"	200
"downstairs"	579
"downward"	219
"downwards"	295
"downy"	45
"dowry"	83
"doze"	91
"dozed"	59
"dozen"	1568
"dozing"	82
"dr"	70
"drab"	63
